method,n,seed,mae,rmse,r2,mape,bep_q_err,bep_h_err,bep_eff_err
Grid,10,19,0.0034243279494989435,0.005022824345263541,0.9932869475173154,0.5473634042084881,0.007600000000000051,1.0,0.012176371267087926
Grid,12,0,0.003189103837281682,0.004593705245427716,0.9943849928715344,0.5244932298006151,0.007600000000000051,1.0,0.011889474465597294
Grid,12,1,0.002895723720971006,0.004570289232138366,0.9944420909950924,0.4712792273949935,0.007600000000000051,1.0,0.013124297733872026
Grid,12,2,0.0033805203610122506,0.004756269938104545,0.9939805466831173,0.5574300790643592,0.018299999999999983,0.0,0.00827243060862659
Grid,12,3,0.0029000102101921013,0.00453858566321996,0.994518932693057,0.4613218894420224,0.007600000000000051,1.0,0.012458078654607352
Grid,12,4,0.0027218555854969756,0.004239844047886964,0.995216741782922,0.43232615345372244,0.007600000000000051,1.0,0.013109949810886978
Grid,12,5,0.0028732721902096805,0.003960396946882258,0.9958264896444887,0.47074934761795706,0.0,0.0,0.011672983792766933
Grid,12,6,0.00363546382722561,0.0051764587641897125,0.9928699991951555,0.5983276713473948,0.007600000000000051,1.0,0.01275137328025655
Grid,12,7,0.002875224364995335,0.004885863187201898,0.9936480559365566,0.4459606329769946,0.007600000000000051,1.0,0.012924537393936286
Grid,12,8,0.0024767134385543493,0.004313693492690607,0.99504866138723,0.3801118548051634,0.007600000000000051,1.0,0.011985867005067763
Grid,12,9,0.0026922236878250375,0.004772976276431516,0.9939381859095935,0.41335517671874344,0.007600000000000051,1.0,0.012884073083039072
Grid,12,10,0.0028626406485245054,0.004358939422657854,0.9949442483942758,0.46724092455704397,0.007600000000000051,1.0,0.012498825249809276
Grid,12,11,0.0035750311397766987,0.005137343989363902,0.9929773446640316,0.5850426373020744,0.007600000000000051,1.0,0.013112920397405303
Grid,12,12,0.003647274541205151,0.005653587899752538,0.9914950383639214,0.569970332793137,0.007600000000000051,1.0,0.012404470856809624
Grid,12,13,0.003028976008475685,0.004439708701183443,0.9947551507081768,0.4990697007482908,0.007600000000000051,1.0,0.012288338972068491
Grid,12,14,0.005355789499315007,0.0072165876758077665,0.986142405592021,0.8829972785918938,0.018299999999999983,0.0,0.0026421017477656905
Grid,12,15,0.002593561239711046,0.004125264323409442,0.9954717789094729,0.4080183296513839,0.007600000000000051,1.0,0.013290481263771636
Grid,12,16,0.002060084536877794,0.0033934197522388246,0.996935926151337,0.32958421950293637,0.02739999999999998,0.0,0.011856079025329036
Grid,12,17,0.004150545687370069,0.006268237994160987,0.9895452171591629,0.6558339055788861,0.007600000000000051,1.0,0.012934620560701493
Grid,12,18,0.0024930672033765693,0.0043007981982539365,0.995078220063465,0.3847841713586862,0.02739999999999998,0.0,0.012303217080721351
Grid,12,19,0.003217333939272529,0.0044692675296591315,0.9946850795849861,0.5169666101333164,0.018299999999999983,0.0,0.0017858686712465266
Grid,14,0,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,1,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,2,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,3,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,4,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,5,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,6,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,7,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,8,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,9,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,10,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,11,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,12,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,13,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,14,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,15,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,16,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,17,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,18,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,14,19,0.0022050173670525456,0.0035948878872789644,0.9965612962457362,0.35512311850104145,0.007600000000000051,1.0,0.008418399554116052
Grid,16,0,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,1,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,2,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,3,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,4,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,5,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,6,0.0021412049307261605,0.0035753557565394484,0.9965985618010388,0.3402942978728516,0.007600000000000051,1.0,0.008419693954724972
Grid,16,7,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,8,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,9,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,10,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,11,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,12,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,13,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,14,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,15,0.0021412051146599987,0.003575355996157556,0.9965985613451143,0.34029432940394283,0.007600000000000051,1.0,0.008419693952409268
Grid,16,16,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,17,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,18,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,16,19,0.0021412051763782395,0.003575356076588767,0.9965985611920767,0.3402943399816267,0.007600000000000051,1.0,0.00841969395233666
Grid,20,0,0.002233302233894303,0.0038044878617662673,0.9961486191469661,0.35560963667562867,0.007600000000000051,1.0,0.008418709593318252
Grid,20,1,0.002343884596260614,0.003957988723746974,0.9958315637259604,0.37246299625173984,0.007600000000000051,1.0,0.008416669083123218
Grid,20,2,0.0016137550955549898,0.002543608864601116,0.9982784298612428,0.2600384553855839,0.018299999999999983,0.0,0.004688146989655251
Grid,20,3,0.0016987469426302556,0.0031410094438842815,0.9973747990926402,0.2618085064154063,0.007600000000000051,1.0,0.008417434935757084
Grid,20,4,0.0017383941665113044,0.003278282636992045,0.9971403238823615,0.26874548867540277,0.007600000000000051,1.0,0.008420938269042222
Grid,20,5,0.001748502749746211,0.00329001761749614,0.997119814176543,0.27546711626500026,0.007600000000000051,1.0,0.008417849269672706
Grid,20,6,0.0017837956057484422,0.0028220978914363336,0.9978808182274169,0.2829551917168808,0.007600000000000051,1.0,0.008416798149772253
Grid,20,7,0.002287242005378788,0.0036136925066153143,0.9965252268925798,0.362123812440174,0.007600000000000051,1.0,0.008417850525565318
Grid,20,8,0.0018442630129004078,0.003193924547684814,0.9972856030045514,0.29031090160090856,0.007600000000000051,1.0,0.008418952049342177
Grid,20,9,0.0017345178944285962,0.0031710098718860597,0.997324411938378,0.272807015006798,0.007600000000000051,1.0,0.008421004355502859
Grid,20,10,0.0017554410559776417,0.003177784659044213,0.9973129670650828,0.2768445115410827,0.007600000000000051,1.0,0.008420008841546367
Grid,20,11,0.0020966584609627254,0.0035731443037702484,0.9966027682599875,0.3330504132186465,0.007600000000000051,1.0,0.008422827481355255
Grid,20,12,0.0021461566331825266,0.003577793078081945,0.996593922696599,0.3416694525352237,0.007600000000000051,1.0,0.008419302593515088
Grid,20,13,0.0016200464775645296,0.002488949656918067,0.9983516239868923,0.259935981639122,0.0,0.0,0.007897607183603439
Grid,20,14,0.0019678000513434104,0.0032890321042631544,0.9971215394172237,0.30999243250862873,0.007600000000000051,1.0,0.008416502253211888
Grid,20,15,0.0024709491596748723,0.004091823349142998,0.9955448963370692,0.39469973201944747,0.007600000000000051,1.0,0.008417636705322917
Grid,20,16,0.0017827597906640916,0.003322202801975662,0.9970631866768301,0.27710790535412383,0.007600000000000051,1.0,0.008419634614374116
Grid,20,17,0.0019059397667710249,0.0029418811579882023,0.9976971040776076,0.30325748041089495,0.007600000000000051,1.0,0.008416747091860022
Grid,20,18,0.0020887637125357123,0.0033211817837739883,0.9970649915510438,0.335807523253801,0.007600000000000051,1.0,0.008416907450407685
Grid,20,19,0.001924631260006211,0.0033673768012512286,0.9969827764239454,0.3024832170472506,0.007600000000000051,1.0,0.008420821021144387
Grid,25,0,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,1,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,2,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,3,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,4,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,5,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,6,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,7,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,8,0.0016418141768012673,0.0027454743484804957,0.9979943329393436,0.2625367607781263,0.007600000000000051,1.0,0.00842898516547863
Grid,25,9,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,10,0.0016418141717272504,0.0027454743390203165,0.9979943329531656,0.26253675989898656,0.007600000000000051,1.0,0.008428985165207292
Grid,25,11,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,12,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,13,0.001641814184512208,0.002745474363267777,0.9979943329177383,0.26253676213081323,0.007600000000000051,1.0,0.008428985160650937
Grid,25,14,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,15,0.0016418141917065425,0.0027454743763461018,0.9979943328986299,0.2625367633630066,0.007600000000000051,1.0,0.008428985165630842
Grid,25,16,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,25,17,0.0016418142779703474,0.0027454745375060374,0.9979943326631638,0.2625367783192945,0.007600000000000051,1.0,0.008428985167673653
Grid,25,18,0.0016418139037176012,0.002745473837029377,0.9979943336866102,0.2625367133775939,0.007600000000000051,1.0,0.008428985175854553
Grid,25,19,0.0016418141722915251,0.002745474340033299,0.9979943329516856,0.2625367599951799,0.007600000000000051,1.0,0.008428985165695568
Grid,30,0,0.001135191871041206,0.0020779637580937435,0.9988510529912249,0.17689239821609465,0.02739999999999998,0.0,0.004953280129296189
Grid,30,1,0.0014713102285027564,0.002654928801130598,0.9981244449360515,0.23349850207283213,0.007600000000000051,1.0,0.008422990564501465
Grid,30,2,0.0012956013876142729,0.0024153471623334045,0.9984476730962593,0.20443897832695557,0.007600000000000051,1.0,0.008425582888052507
Grid,30,3,0.0011265477539082924,0.0020466952872941484,0.9988853707374391,0.18148203104875307,0.0,0.0,8.684368412281707e-06
Grid,30,4,0.0013647844421280928,0.0025707442430257734,0.9982415022977619,0.21636619290943035,0.007600000000000051,1.0,0.008422222561825565
Grid,30,5,0.0017292542268517513,0.002974469440161761,0.9976458014710039,0.2757519309814724,0.007600000000000051,1.0,0.008426878765083967
Grid,30,6,0.001186250009139894,0.0021268887233147765,0.9987963129208973,0.18772646082952554,0.02739999999999998,0.0,0.006898837857366669
Grid,30,7,0.0014251741604703735,0.0024206536148118434,0.998440844763098,0.2264203180003455,0.0,0.0,0.006797718822960874
Grid,30,8,0.001633896235399811,0.0028789561584315173,0.997794565499716,0.2614226649278433,0.007600000000000051,1.0,0.008423032216497317
Grid,30,9,0.0011154697273421882,0.0019835748400933795,0.9989530613250324,0.18083027828059264,0.0,0.0,0.0046167384859744365
Grid,30,10,0.0011834020744456958,0.0022080530995573448,0.998702692025561,0.18872986875224468,0.02739999999999998,0.0,0.008027102531265595
Grid,30,11,0.0012287941473640004,0.0022302354692219557,0.9986764952683215,0.1924086728699276,0.02739999999999998,0.0,0.0073021942939746065
Grid,30,12,0.0011907724693950874,0.002243527190548312,0.998660672654481,0.19033420504128057,0.0,0.0,7.386413359400379e-06
Grid,30,13,0.0012584875974559716,0.0021623685952567367,0.9987558191514398,0.20290723067910932,0.0,0.0,9.054248120476949e-06
Grid,30,14,0.0014331059030158614,0.0025596426036140676,0.998256657484496,0.22595736865795016,0.007600000000000051,1.0,0.008422686336112983
Grid,30,15,0.0014178163806996562,0.0026097562798169365,0.9981877255655599,0.22505188920272154,0.007600000000000051,1.0,0.008425804234190926
Grid,30,16,0.0013304981591963068,0.002288908383512212,0.9986059418780567,0.21206028519429337,0.02739999999999998,0.0,0.007721387632714349
Grid,30,17,0.0014112121769089979,0.0027507292484736097,0.997986647807391,0.22298238780493843,0.007600000000000051,1.0,0.008420755320239781
Grid,30,18,0.0013530985759711558,0.0023479471026100975,0.9985330994273798,0.21648012605484665,0.02739999999999998,0.0,0.0070785184540254065
Grid,30,19,0.0016941047032831874,0.0030293350246703415,0.9975581517352502,0.26906391680155245,0.007600000000000051,1.0,0.008428195447662823
LHS,6,0,0.009168779134208759,0.0144343180759699,0.9445608447916416,1.640612813717521,0.02739999999999998,1.0,0.0007989021728640466
LHS,6,1,0.003193765357179362,0.004699417551622304,0.9941235894398894,0.5388677486716329,0.02739999999999998,1.0,0.008223417106754782
LHS,6,2,0.005573112363052239,0.008023783992973578,0.9828690077524534,0.9547443569703252,0.007600000000000051,1.0,0.01271962362677137
LHS,6,3,0.005093573571970882,0.006630600444274885,0.988301510808446,0.8540591781374833,0.007600000000000051,1.0,0.008416238634995743
LHS,6,4,0.003327863015824492,0.004767122073385502,0.9939530467953182,0.542739388200633,0.02739999999999998,0.0,0.011556833421443535
LHS,6,5,0.009822155162575726,0.01470421692165584,0.9424682130843643,1.7159502272829794,0.02739999999999998,1.0,0.014364712474315255
LHS,6,6,0.005526791127730867,0.008207590875916122,0.9820751528344873,0.9467337880224213,0.007600000000000051,1.0,0.012977379543556045
LHS,6,7,0.006308960852597175,0.008927758282488114,0.9787915510596362,1.0593032534798226,0.02739999999999998,1.0,0.015091701705783445
LHS,6,8,0.005282274374717072,0.00694624035763718,0.98716122241854,0.8829709777066368,0.02739999999999998,1.0,0.0058671475157764386
LHS,6,9,0.005000224721219973,0.007353798111473011,0.98561044157653,0.8578692497397542,0.02739999999999998,1.0,0.005259913271454697
LHS,6,10,0.02072118968772194,0.0273421765814923,0.8010746051203719,3.4627335748535466,0.017000000000000015,3.0,0.027338194223654466
LHS,6,11,0.009197536604045209,0.011958848144162001,0.9619457853380088,1.564016917079177,0.02739999999999998,1.0,0.004645480427896143
LHS,6,12,0.006433847236136673,0.008701240459235395,0.9798541125883111,1.089946563250942,0.02739999999999998,0.0,0.0005970676325768309
LHS,6,13,0.005409598234334737,0.008608311684239893,0.980282128687785,0.9557407904036657,0.02739999999999998,1.0,0.004312368485975826
LHS,6,14,0.004072876423361019,0.005698274650702286,0.9913600581957752,0.7010206544543826,0.02739999999999998,1.0,0.0062548248557100505
LHS,6,15,0.011018268930712642,0.01519706903559908,0.9385469087325395,1.7506671351195477,0.017000000000000015,3.0,0.026574752125368528
LHS,6,16,0.005849582014903397,0.007289415565532837,0.9858612999531591,0.9881117000988038,0.02739999999999998,0.0,0.005959365965564789
LHS,6,17,0.005790765291208233,0.009018918921261014,0.978356224191391,1.0252771292753404,0.02739999999999998,0.0,0.005826324005428596
LHS,6,18,0.011503430384087668,0.01611508925674767,0.9308981790490267,2.0000022015134853,0.007600000000000051,1.0,0.0042322211062859605
LHS,6,19,0.0038741187403744373,0.005885015173747433,0.990784492959245,0.6736317682103943,0.02739999999999998,1.0,0.006822114797440659
LHS,8,0,0.006404941509375898,0.008646899672057704,0.9801049561208725,1.0639724684079779,0.02739999999999998,1.0,0.001132659921468715
LHS,8,1,0.0062618378948300114,0.00967875796857652,0.9750733841333574,1.0409872369318618,0.02739999999999998,1.0,0.016456145137436984
LHS,8,2,0.00577401552910244,0.008652193096400243,0.9800805901287647,0.9583445218224141,0.02739999999999998,1.0,0.009538349044141636
LHS,8,3,0.0037937051142805634,0.006174299892500958,0.9898562274881875,0.6177245178809054,0.02739999999999998,1.0,0.011328117358228917
LHS,8,4,0.004719661001465782,0.00790633144422729,0.983366865683268,0.7600478464490481,0.02739999999999998,1.0,0.020037187593372585
LHS,8,5,0.00405829181351978,0.0055053678483541835,0.9919351416144873,0.6712686274709861,0.02739999999999998,1.0,0.0004673235940158005
LHS,8,6,0.005148132310628679,0.008105348602536028,0.9825189523091981,0.8458558818900854,0.02739999999999998,1.0,0.01775987085631503
LHS,8,7,0.0024344829250950986,0.0033902086252811723,0.9969417223543211,0.3944695316858938,0.02739999999999998,0.0,0.006998155327613942
LHS,8,8,0.004457736773553528,0.006406352966037105,0.9890794179217671,0.7594870954525825,0.02739999999999998,1.0,0.009118265810930781
LHS,8,9,0.0057683691946080265,0.009111077867256553,0.9779116346032888,0.9902858120958057,0.02739999999999998,1.0,0.004498910962809632
LHS,8,10,0.002622463619542623,0.0036789708441915476,0.9963985552760094,0.4227889467187951,0.02739999999999998,0.0,0.006000730276362165
LHS,8,11,0.00382112815784395,0.005882942493172219,0.9907909831511151,0.6169800541322543,0.02739999999999998,1.0,0.01130530821919895
LHS,8,12,0.0038295136927217945,0.005639688052485553,0.9915368073593049,0.6339624433967134,0.02739999999999998,1.0,0.00053343498258418
LHS,8,13,0.0022838508323973295,0.0034398959718746854,0.9968514203851052,0.36862160673600036,0.02739999999999998,1.0,0.0015749058911485037
LHS,8,14,0.005474130731668702,0.00902601430104817,0.9783221555364934,0.8663423996686249,0.02739999999999998,1.0,0.02334400319635055
LHS,8,15,0.005020805945924668,0.007311684096056555,0.985774783006097,0.8326740686372536,0.02739999999999998,1.0,0.010712583201770931
LHS,8,16,0.0032621659258304553,0.005142836571475158,0.9929623201178781,0.5342280181783281,0.02739999999999998,1.0,0.004743057654129412
LHS,8,17,0.004470116356879038,0.006396330865849298,0.9891135595179884,0.7261383440394963,0.02739999999999998,1.0,0.0048031880648871095
LHS,8,18,0.003788999612266949,0.00518333434341063,0.992851045912732,0.6331052700257158,0.007600000000000051,1.0,0.012562665774982662
LHS,8,19,0.004528224179181462,0.006406687253731879,0.9890782782057778,0.745222901036623,0.026800000000000046,1.0,0.015675400948135798
LHS,10,0,0.0034784785285078574,0.005246767571091306,0.9926749985905093,0.5655240631604003,0.02739999999999998,1.0,0.0029353705103228878
LHS,10,1,0.0038284547576211206,0.005320354312447377,0.9924680891294315,0.6493982218271358,0.007600000000000051,1.0,0.01035859500190539
LHS,10,2,0.0032663467819386074,0.005017076151768252,0.9933023037558264,0.5160027544480343,0.02739999999999998,0.0,0.009740571329132752
LHS,10,3,0.0036884177931982972,0.00546579748244499,0.9920506588766634,0.6040004646784933,0.02739999999999998,1.0,0.0071194078094395374
LHS,10,4,0.0047600376276557485,0.007271961993575596,0.9859289255085617,0.7764573122540026,0.02739999999999998,1.0,0.01471637026163819
LHS,10,5,0.0029578918681494423,0.004220976215849119,0.9952592192421904,0.4857889382767291,0.02739999999999998,1.0,0.0021788313130536308
LHS,10,6,0.0031101438851212798,0.004520034061633079,0.9945636491616779,0.5191873598890723,0.02739999999999998,1.0,0.0014442227006592478
LHS,10,7,0.0031581958074367055,0.005155035986013626,0.9929288921048166,0.5029681251210409,0.02739999999999998,1.0,0.008867811176734852
LHS,10,8,0.004768573624901331,0.006546133552007609,0.9885976653219882,0.7922598375805815,0.02739999999999998,1.0,0.001301312672415511
LHS,10,9,0.0032337623314152627,0.00454704575887892,0.9944984798140227,0.5418802779480631,0.007600000000000051,1.0,0.008415940665784216
LHS,10,10,0.0028900561303250435,0.00427162836165126,0.9951447568513205,0.47606115495747553,0.02739999999999998,1.0,0.004072735422354312
LHS,10,11,0.004991340343038126,0.00736308492069627,0.9855740746647051,0.8321036704130989,0.02739999999999998,1.0,0.00890875937549529
LHS,10,12,0.0032753871263027697,0.006091795228210501,0.9901255104597101,0.5108494726656496,0.02739999999999998,1.0,0.013704313045673322
LHS,10,13,0.002297143138829538,0.0033805177456446424,0.9969591814813038,0.37146693839278355,0.02739999999999998,0.0,0.0011512846606099858
LHS,10,14,0.0027153186251312666,0.004696964387901885,0.9941297229806557,0.4336420333150513,0.02739999999999998,1.0,0.0069157246758067
LHS,10,15,0.005029789357306208,0.007469510333220182,0.9851540386302774,0.8455456919857727,0.02739999999999998,1.0,0.014823542031803583
LHS,10,16,0.0048791916566336855,0.007789714930685279,0.9838539166254593,0.8262648767765342,0.018299999999999983,1.0,0.01131301991178213
LHS,10,17,0.0032607157605544093,0.004919152206883623,0.9935612052317523,0.5585803630442473,0.02739999999999998,0.0,0.0019984212144404934
LHS,10,18,0.0030312791540206044,0.004360144607566323,0.9949414523206095,0.48741885481211084,0.02739999999999998,1.0,0.00924965943228584
LHS,10,19,0.003364799293636955,0.005045426450077694,0.9932263957294128,0.5431736775731514,0.02739999999999998,1.0,0.00019456022108821358
LHS,12,0,0.0028931432974465742,0.004932664309442669,0.9935257840285756,0.459137070852048,0.02739999999999998,1.0,0.005341101606521237
LHS,12,1,0.003027094117022142,0.0046605211602585815,0.994220463249215,0.49531445649399797,0.007600000000000051,1.0,0.011806526546580765
LHS,12,2,0.0024698352343237506,0.003788047854079398,0.9961818325152513,0.4050609460373154,0.02739999999999998,1.0,0.002684281997501037
LHS,12,3,0.0017239722556673203,0.002887443167600357,0.9977815433271281,0.2751327633197403,0.02739999999999998,0.0,0.007159164242401039
LHS,12,4,0.002218493588900781,0.003896680327457983,0.995959699946044,0.34979849445222,0.007600000000000051,1.0,0.013186006882117907
LHS,12,5,0.003082640180153736,0.0049753950427535035,0.993413128371047,0.5078744103748009,0.02739999999999998,1.0,0.005075359147018732
LHS,12,6,0.0037365446109844883,0.005487846498878512,0.9919863942626005,0.6130900761592892,0.02739999999999998,1.0,0.008095403814385671
LHS,12,7,0.002425086922736547,0.0038167538469037997,0.9961237447688919,0.3913648668368872,0.007600000000000051,1.0,0.012002307681018287
LHS,12,8,0.0033076282931866793,0.00581211456443245,0.991011392975232,0.5246058370167129,0.02739999999999998,1.0,0.013679929463836782
LHS,12,9,0.0024594712558490568,0.004210820058770893,0.9952820055298283,0.392350865010847,0.007600000000000051,1.0,0.013355077019662542
LHS,12,10,0.003404077054624914,0.006117286009982845,0.9900426990457907,0.5506272694552095,0.02739999999999998,1.0,0.010562444781241687
LHS,12,11,0.002422420444886985,0.004038507054288241,0.9956602395958711,0.38200778835935073,0.007600000000000051,1.0,0.009479301595100798
LHS,12,12,0.0018268953873584954,0.0027244951361885266,0.9980248679546881,0.29851851569774374,0.02739999999999998,0.0,0.0035386951337817996
LHS,12,13,0.0024805283154087573,0.0038204795457927932,0.9961161735138403,0.40059930556139,0.02739999999999998,1.0,0.0005175023746004648
LHS,12,14,0.0030488889738811676,0.004732761851794339,0.9940399024936024,0.488779042562421,0.007600000000000051,1.0,0.012087576234682706
LHS,12,15,0.0028376147500992943,0.004732589605376542,0.9940403363150353,0.4626355918072432,0.02739999999999998,1.0,0.007188060752919556
LHS,12,16,0.002463627985108032,0.004182477510597712,0.9953453043441817,0.38906391505343985,0.02739999999999998,1.0,0.0010667617176505217
